,geoapi_id,request_id,lat,long,accuracy,number,district,public_place
22750,OpenRouteService,15805,-23.5991,-46.60119,0.8,122,IPIRANGA,GRITO
22751,TomTom,15805,-23.5994,-46.60373,9.62931633,122,IPIRANGA,GRITO
22752,Google,15805,-23.5995832,-46.6036969,,122,IPIRANGA,GRITO
22753,MapBox,15805,-23.543854,-46.441882,0.706872,122,IPIRANGA,GRITO
22754,MapBox,15806,-23.534957,-46.449721,0.706872,       265,IPIRANGA,GRITO
22755,Google,15806,-23.5989768,-46.6023186,,       265,IPIRANGA,GRITO
22756,OpenRouteService,15806,-23.5991,-46.60119,0.8,       265,IPIRANGA,GRITO
22757,MapBox,15807,-23.598428,-46.603058,0.787619,      3162,IPIRANGA,AGOSTINHO GOMES
22758,OpenRouteService,15807,-23.570533,-46.663713,0.6,      3162,IPIRANGA,AGOSTINHO GOMES
22759,Google,15807,-23.5985377,-46.60324139999999,,      3162,IPIRANGA,AGOSTINHO GOMES
22760,OpenRouteService,15808,-23.570533,-46.663713,0.6,       338,IPIRANGA,GONCALVES LEDO
22761,Google,15808,-23.5971987,-46.6024472,,       338,IPIRANGA,GONCALVES LEDO
22762,MapBox,15808,-23.596899,-46.600102,0.724127,       338,IPIRANGA,GONCALVES LEDO
22763,Google,15809,-23.5961111,-46.6025,,384,IPIRANGA,RUA DOIS DE JULHO
22764,OpenRouteService,15809,-23.488734,-46.462337,0.8,384,IPIRANGA,RUA DOIS DE JULHO
22765,TomTom,15809,-23.59605,-46.60241,16.2411193848,384,IPIRANGA,RUA DOIS DE JULHO
22766,MapBox,15809,-23.6178789,-46.4173812,0.752346,384,IPIRANGA,RUA DOIS DE JULHO
22767,TomTom,15810,-23.63365,-46.53531,13.2353839874,440,IPIRANGA,RUA LORD COCRANE
22768,Google,15810,-23.5930652,-46.6034144,,440,IPIRANGA,RUA LORD COCRANE
22769,OpenRouteService,15810,-23.570533,-46.663713,0.6,440,IPIRANGA,RUA LORD COCRANE
22770,MapBox,15810,-23.592862,-46.603458,0.786528,440,IPIRANGA,RUA LORD COCRANE
22771,TomTom,15811,-23.20375,-46.83425,15.878692627,500,SAO BERNARDO DO CAMPO,RUA PASSAGEM PAULISTA
22772,MapBox,15811,-23.7272641,-46.5378637,0.636667,500,SAO BERNARDO DO CAMPO,RUA PASSAGEM PAULISTA
22773,OpenRouteService,15811,-23.737774,-46.565822,0.6,500,SAO BERNARDO DO CAMPO,RUA PASSAGEM PAULISTA
22774,Google,15811,-23.6804566,-46.584626,,500,SAO BERNARDO DO CAMPO,RUA PASSAGEM PAULISTA
22775,OpenRouteService,15812,-23.737774,-46.565822,0.6,190,SAO BERNARDO DO CAMPO,CENTAURO
22776,MapBox,15812,-23.720889,-46.592229,0.745556,190,SAO BERNARDO DO CAMPO,CENTAURO
22777,Google,15812,-23.6833629,-46.5576034,,190,SAO BERNARDO DO CAMPO,CENTAURO
22778,TomTom,15812,-23.69445,-46.5658,12.7752504349,190,SAO BERNARDO DO CAMPO,CENTAURO
22779,TomTom,15813,-23.71964,-46.59582,18.1885547638,700,SAO BERNARDO DO CAMPO,EST FUKUTARO YIDA
22780,MapBox,15813,-23.7389366,-46.5971752,0.672222,700,SAO BERNARDO DO CAMPO,EST FUKUTARO YIDA
22781,Google,15813,-23.7196611,-46.595852,,700,SAO BERNARDO DO CAMPO,EST FUKUTARO YIDA
22782,OpenRouteService,15813,-23.730769,-46.596965,0.8,700,SAO BERNARDO DO CAMPO,EST FUKUTARO YIDA
22783,OpenRouteService,15814,-23.715846,-46.594277,0.8,660,SAO BERNARDO DO CAMPO,RUA JOAO XXIII
22784,Google,15814,-23.7183851,-46.59505009999999,,660,SAO BERNARDO DO CAMPO,RUA JOAO XXIII
22785,MapBox,15814,-23.7207533,-46.524465,0.762222,660,SAO BERNARDO DO CAMPO,RUA JOAO XXIII
22786,TomTom,15814,-23.71847,-46.59472,18.1885547638,660,SAO BERNARDO DO CAMPO,RUA JOAO XXIII
22787,OpenRouteService,15815,-23.737774,-46.565822,0.6,       400,SAO BERNARDO DO CAMPO,JOAO XXIII
22788,Google,15815,-23.7158995,-46.594487,,       400,SAO BERNARDO DO CAMPO,JOAO XXIII
22789,MapBox,15815,-23.7161,-46.594406,0.801728,       400,SAO BERNARDO DO CAMPO,JOAO XXIII
22790,MapBox,15816,-23.716457,-46.589053,0.810707,567,SAO BERNARDO DO CAMPO,RUA JOSE DIAS DONADELLI
22791,OpenRouteService,15816,-23.716227,-46.589081,0.8,567,SAO BERNARDO DO CAMPO,RUA JOSE DIAS DONADELLI
22792,TomTom,15816,-23.7165,-46.58886,20.3305683136,567,SAO BERNARDO DO CAMPO,RUA JOSE DIAS DONADELLI
22793,Google,15816,-23.7162945,-46.5891577,,567,SAO BERNARDO DO CAMPO,RUA JOSE DIAS DONADELLI
22794,Google,15817,-23.6327724,-46.6157707,,3635,SAO BERNARDO DO CAMPO,RUA OPERARIO LUIZ PEDRO MAGALHAES
22795,MapBox,15817,-23.7174927,-46.5888481,0.777037,3635,SAO BERNARDO DO CAMPO,RUA OPERARIO LUIZ PEDRO MAGALHAES
22796,OpenRouteService,15817,-23.716788,-46.58921,0.8,3635,SAO BERNARDO DO CAMPO,RUA OPERARIO LUIZ PEDRO MAGALHAES
22797,TomTom,15817,-23.71745,-46.58884,20.1352577209,3635,SAO BERNARDO DO CAMPO,RUA OPERARIO LUIZ PEDRO MAGALHAES
22798,Google,15818,-23.7152246,-46.5944331,,340,SAO BERNARDO DO CAMPO,RUA JOAO XXIII
22799,MapBox,15818,-23.715276,-46.594525,0.806667,340,SAO BERNARDO DO CAMPO,RUA JOAO XXIII
22800,TomTom,15818,-23.71525,-46.59448,18.1885547638,340,SAO BERNARDO DO CAMPO,RUA JOAO XXIII
22801,OpenRouteService,15818,-23.715273,-46.594525,0.8,340,SAO BERNARDO DO CAMPO,RUA JOAO XXIII
22802,TomTom,15819,-23.71456,-46.59306,18.1171150208,170,SAO BERNARDO DO CAMPO,ANTONIO SERAFIM BUENO
22803,OpenRouteService,15819,-23.737774,-46.565822,0.6,170,SAO BERNARDO DO CAMPO,ANTONIO SERAFIM BUENO
22804,MapBox,15819,-23.7166563,-46.5930585,0.707778,170,SAO BERNARDO DO CAMPO,ANTONIO SERAFIM BUENO
22805,Google,15819,-23.7145713,-46.5931311,,170,SAO BERNARDO DO CAMPO,ANTONIO SERAFIM BUENO
22806,TomTom,15820,-23.70784,-46.59549,12.0849208832,357,DIADEMA,AVENIDA CASA GRANDE
22807,OpenRouteService,15820,-23.69391,-46.587804,0.8,357,DIADEMA,AVENIDA CASA GRANDE
22808,MapBox,15820,-23.710075,-46.597724,0.787619,357,DIADEMA,AVENIDA CASA GRANDE
22809,Google,15820,-23.7077607,-46.5955417,,357,DIADEMA,AVENIDA CASA GRANDE
22810,Google,15821,-23.7157189,-46.5888941,,505,SAO BERNARDO DO CAMPO,RUA JOSE DIAS DONADELLI
22811,OpenRouteService,15821,-23.715835,-46.588795,0.8,505,SAO BERNARDO DO CAMPO,RUA JOSE DIAS DONADELLI
22812,MapBox,15821,-23.715709,-46.58893,0.810707,505,SAO BERNARDO DO CAMPO,RUA JOSE DIAS DONADELLI
22813,TomTom,15821,-23.71588,-46.58853,20.3305683136,505,SAO BERNARDO DO CAMPO,RUA JOSE DIAS DONADELLI
22814,Google,15822,-23.7208355,-46.5841516,,575,SAO BERNARDO DO CAMPO,EST COOPERATIVA DONA
22815,MapBox,15822,-23.69884765,-46.5426027009762,0.673333,575,SAO BERNARDO DO CAMPO,EST COOPERATIVA DONA
22816,TomTom,15822,-23.72298,-46.58557,14.5541448593,575,SAO BERNARDO DO CAMPO,EST COOPERATIVA DONA
22817,OpenRouteService,15822,-23.737774,-46.565822,0.6,575,SAO BERNARDO DO CAMPO,EST COOPERATIVA DONA
22818,Google,15823,-23.716279,-46.58817089999999,,300,SAO BERNARDO DO CAMPO,RUA CAMINHO DONA EDUCACAO
22819,OpenRouteService,15823,-23.737774,-46.565822,0.6,300,SAO BERNARDO DO CAMPO,RUA CAMINHO DONA EDUCACAO
22820,MapBox,15823,-23.7254317,-46.5223867,0.613232,300,SAO BERNARDO DO CAMPO,RUA CAMINHO DONA EDUCACAO
22821,TomTom,15823,-22.3427,-46.94558,15.6104412079,300,SAO BERNARDO DO CAMPO,RUA CAMINHO DONA EDUCACAO
22822,MapBox,15824,-23.7211336,-46.5836763,0.704815,        12,SAO BERNARDO DO CAMPO,GUILHERME LORENZONI
22823,Google,15824,-23.7211662,-46.5834807,,        12,SAO BERNARDO DO CAMPO,GUILHERME LORENZONI
22824,OpenRouteService,15824,-23.737774,-46.565822,0.6,        12,SAO BERNARDO DO CAMPO,GUILHERME LORENZONI
22825,OpenRouteService,15825,-23.721351,-46.582556,0.8,275,SAO BERNARDO DO CAMPO,RUA ALEXANDRE BONICIO
22826,TomTom,15825,-23.72115,-46.58278,18.1885547638,275,SAO BERNARDO DO CAMPO,RUA ALEXANDRE BONICIO
22827,Google,15825,-23.7212179,-46.5826951,,275,SAO BERNARDO DO CAMPO,RUA ALEXANDRE BONICIO
22828,MapBox,15825,-23.721363,-46.582645,0.806667,275,SAO BERNARDO DO CAMPO,RUA ALEXANDRE BONICIO
22829,TomTom,15826,-23.72079,-46.58251,18.1885547638,259,SAO BERNARDO DO CAMPO,RUA ALEXANDRE BONICIO
22830,OpenRouteService,15826,-23.720683,-46.5822,0.8,259,SAO BERNARDO DO CAMPO,RUA ALEXANDRE BONICIO
22831,Google,15826,-23.7207879,-46.5822921,,259,SAO BERNARDO DO CAMPO,RUA ALEXANDRE BONICIO
22832,MapBox,15826,-23.720678,-46.582194,0.806667,259,SAO BERNARDO DO CAMPO,RUA ALEXANDRE BONICIO
22833,OpenRouteService,15827,-23.7128,-46.58714,0.8,2955,SAO BERNARDO DO CAMPO,AVENIDA HUMBERTO ALENCAR CASTELO BRANCO
22834,Google,15827,-23.7162069,-46.584851,,2955,SAO BERNARDO DO CAMPO,AVENIDA HUMBERTO ALENCAR CASTELO BRANCO
22835,MapBox,15827,-23.71717565,-46.584544114542,0.777037,2955,SAO BERNARDO DO CAMPO,AVENIDA HUMBERTO ALENCAR CASTELO BRANCO
22836,TomTom,15827,-23.71565,-46.58429,22.4317836761,2955,SAO BERNARDO DO CAMPO,AVENIDA HUMBERTO ALENCAR CASTELO BRANCO
22837,OpenRouteService,15828,-23.737774,-46.565822,0.6,       963,SAO BERNARDO DO CAMPO,SANTIAGO
22838,MapBox,15828,-23.7177366,-46.5715084,0.701111,       963,SAO BERNARDO DO CAMPO,SANTIAGO
22839,Google,15828,-23.7018047,-46.5536333,,       963,SAO BERNARDO DO CAMPO,SANTIAGO
22840,OpenRouteService,15829,-23.716912,-46.581062,0.8,110,SAO BERNARDO DO CAMPO,RUA LAZARO ZAMENHOF
22841,Google,15829,-23.7159117,-46.58207789999999,,110,SAO BERNARDO DO CAMPO,RUA LAZARO ZAMENHOF
22842,MapBox,15829,-23.7169328,-46.5817107,0.762222,110,SAO BERNARDO DO CAMPO,RUA LAZARO ZAMENHOF
22843,TomTom,15829,-23.71604,-46.58184,18.1885547638,110,SAO BERNARDO DO CAMPO,RUA LAZARO ZAMENHOF
22844,MapBox,15830,-23.7169328,-46.5817107,0.762222,110,SAO BERNARDO DO CAMPO,RUA LAZARO ZAMENHOF
22845,Google,15830,-23.7159117,-46.58207789999999,,110,SAO BERNARDO DO CAMPO,RUA LAZARO ZAMENHOF
22846,OpenRouteService,15830,-23.716912,-46.581062,0.8,110,SAO BERNARDO DO CAMPO,RUA LAZARO ZAMENHOF
22847,TomTom,15830,-23.71604,-46.58184,18.1885547638,110,SAO BERNARDO DO CAMPO,RUA LAZARO ZAMENHOF
22848,Google,15831,-23.7256233,-46.5252417,,15,SAO BERNARDO DO CAMPO,RUA DONA EDUCACAO
22849,OpenRouteService,15831,-23.737774,-46.565822,0.6,15,SAO BERNARDO DO CAMPO,RUA DONA EDUCACAO
22850,MapBox,15831,-23.7254317,-46.5223867,0.636667,15,SAO BERNARDO DO CAMPO,RUA DONA EDUCACAO
22851,TomTom,15831,-23.49554,-46.77305,14.0321760178,15,SAO BERNARDO DO CAMPO,RUA DONA EDUCACAO
22852,TomTom,15832,-23.71065,-46.58788,22.4317836761,2295,SAO BERNARDO DO CAMPO,AVENIDA HUMBERTO ALENCAR CASTELO BRANCO
22853,MapBox,15832,-23.712162,-46.587408,0.814074,2295,SAO BERNARDO DO CAMPO,AVENIDA HUMBERTO ALENCAR CASTELO BRANCO
22854,OpenRouteService,15832,-23.7128,-46.58714,0.8,2295,SAO BERNARDO DO CAMPO,AVENIDA HUMBERTO ALENCAR CASTELO BRANCO
22855,Google,15832,-23.7103632,-46.5877266,,2295,SAO BERNARDO DO CAMPO,AVENIDA HUMBERTO ALENCAR CASTELO BRANCO
22856,TomTom,15833,-23.71296,-46.5799,16.0045433044,20,SAO BERNARDO DO CAMPO,RUA PARTICULAR
22857,Google,15833,-23.8443737,-46.6137319,,20,SAO BERNARDO DO CAMPO,RUA PARTICULAR
22858,MapBox,15833,-23.73715385,-46.5385678671635,0.752346,20,SAO BERNARDO DO CAMPO,RUA PARTICULAR
22859,OpenRouteService,15833,-23.670195,-46.590377,0.8,20,SAO BERNARDO DO CAMPO,RUA PARTICULAR
22860,TomTom,15834,-23.70777,-46.59629,10.3456935883,07,DIADEMA,AVENIDA CANDIDO PORTINARI
22861,MapBox,15834,-23.507439,-46.755532,0.677831,07,DIADEMA,AVENIDA CANDIDO PORTINARI
22862,OpenRouteService,15834,-23.690978,-46.607798,0.6,07,DIADEMA,AVENIDA CANDIDO PORTINARI
22863,Google,15834,-23.7068778,-46.595083,,07,DIADEMA,AVENIDA CANDIDO PORTINARI
22864,TomTom,15835,-23.70344,-46.59571,8.1291923523,670,DIADEMA,AVENIDA FUNDIBEM
22865,MapBox,15835,-23.702357,-46.597453,0.777037,670,DIADEMA,AVENIDA FUNDIBEM
22866,OpenRouteService,15835,-23.702373,-46.597475,0.8,670,DIADEMA,AVENIDA FUNDIBEM
22867,Google,15835,-23.7024677,-46.597428,,670,DIADEMA,AVENIDA FUNDIBEM
22868,Google,15836,-23.6995615,-46.5911161,,206,DIADEMA,RUA MEN DE SA
22869,OpenRouteService,15836,-23.690978,-46.607798,0.6,206,DIADEMA,RUA MEN DE SA
22870,MapBox,15836,-23.699449,-46.591426,0.783301,206,DIADEMA,RUA MEN DE SA
22871,TomTom,15836,-23.691,-46.5944,11.5017986298,206,DIADEMA,RUA MEN DE SA
22872,OpenRouteService,15837,-23.696602,-46.594331,0.8,21,DIADEMA,RUA JOSE CLEMENTE PEREIRA
22873,MapBox,15837,-23.696529,-46.593718,0.795556,21,DIADEMA,RUA JOSE CLEMENTE PEREIRA
22874,Google,15837,-23.6965595,-46.5944825,,21,DIADEMA,RUA JOSE CLEMENTE PEREIRA
22875,TomTom,15837,-23.69676,-46.59442,14.0621442795,21,DIADEMA,RUA JOSE CLEMENTE PEREIRA
22876,TomTom,15838,-23.6993,-46.59003,11.9449415207,31,DIADEMA,RUA VITOR BRECHERET
22877,Google,15838,-23.6995225,-46.5903629,,31,DIADEMA,RUA VITOR BRECHERET
22878,OpenRouteService,15838,-23.690978,-46.607798,0.6,31,DIADEMA,RUA VITOR BRECHERET
22879,MapBox,15838,-23.699552,-46.590694,0.77869,31,DIADEMA,RUA VITOR BRECHERET
22880,OpenRouteService,15839,-23.696991,-46.596216,0.8,1552,DIADEMA,RUA PAU DO CAFE
22881,Google,15839,-23.6971285,-46.5963138,,1552,DIADEMA,RUA PAU DO CAFE
22882,MapBox,15839,-23.697214,-46.59642,0.795556,1552,DIADEMA,RUA PAU DO CAFE
22883,TomTom,15839,-23.70165,-46.60071,14.0621442795,1552,DIADEMA,RUA PAU DO CAFE
22884,MapBox,15840,-23.694574,-46.595122,0.795556,320,DIADEMA,RUA LUIZ DE VASCONCELOS
22885,TomTom,15840,-23.69449,-46.59457,12.9380788803,320,DIADEMA,RUA LUIZ DE VASCONCELOS
22886,OpenRouteService,15840,-23.694574,-46.595122,0.8,320,DIADEMA,RUA LUIZ DE VASCONCELOS
22887,Google,15840,-23.6946376,-46.5951179,,320,DIADEMA,RUA LUIZ DE VASCONCELOS
22888,OpenRouteService,15841,-23.694203,-46.594333,0.8,32,DIADEMA,RUA ANDRE VIDAL DE NEGREIROS
22889,TomTom,15841,-23.69252,-46.59404,16.145778656,32,DIADEMA,RUA ANDRE VIDAL DE NEGREIROS
22890,MapBox,15841,-23.694134,-46.594367,0.801728,32,DIADEMA,RUA ANDRE VIDAL DE NEGREIROS
22891,Google,15841,-23.694053,-46.59437399999999,,32,DIADEMA,RUA ANDRE VIDAL DE NEGREIROS
22892,OpenRouteService,15842,-23.692805,-46.594371,0.8,257,DIADEMA,RUA DONA MARIA LEITE
22893,MapBox,15842,-23.6915521,-46.5949018,0.74,257,DIADEMA,RUA DONA MARIA LEITE
22894,Google,15842,-23.692406,-46.5946009,,257,DIADEMA,RUA DONA MARIA LEITE
22895,TomTom,15842,-23.69247,-46.59454,14.226934433,257,DIADEMA,RUA DONA MARIA LEITE
22896,OpenRouteService,15843,-23.690978,-46.607798,0.6,65/66,DIADEMA,PRAÇA FRANCISCO VICENTE
22897,Google,15843,-23.6936372,-46.5962173,,65/66,DIADEMA,PRAÇA FRANCISCO VICENTE
22898,MapBox,15843,-23.69368055,-46.5962894068748,0.724127,65/66,DIADEMA,PRAÇA FRANCISCO VICENTE
22899,TomTom,15843,-23.70674,-46.62063,9.237455368,65/66,DIADEMA,PRAÇA FRANCISCO VICENTE
22900,MapBox,15844,-23.69282,-46.591306,0.787543,75,DIADEMA,RUA PADRE ANTONIO TOMAZ
22901,Google,15844,-23.6929795,-46.5911582,,75,DIADEMA,RUA PADRE ANTONIO TOMAZ
22902,OpenRouteService,15844,-23.690978,-46.607798,0.6,75,DIADEMA,RUA PADRE ANTONIO TOMAZ
22903,TomTom,15844,-23.69185,-46.59026,13.4809150696,75,DIADEMA,RUA PADRE ANTONIO TOMAZ
22904,TomTom,15845,-23.69186,-46.59026,10.9339351654,85,DIADEMA,ANTONIO TOMAZ PADRE
22905,OpenRouteService,15845,-23.690978,-46.607798,0.6,85,DIADEMA,ANTONIO TOMAZ PADRE
22906,MapBox,15845,-23.692454,-46.591108,0.65002,85,DIADEMA,ANTONIO TOMAZ PADRE
22907,Google,15845,-23.6928124,-46.5905343,,85,DIADEMA,ANTONIO TOMAZ PADRE
22908,OpenRouteService,15846,-23.690978,-46.607798,0.6,85,DIADEMA,RUA PADRE ANTONIO TOMAZ
22909,MapBox,15846,-23.692454,-46.591108,0.787543,85,DIADEMA,RUA PADRE ANTONIO TOMAZ
22910,Google,15846,-23.6923926,-46.5911538,,85,DIADEMA,RUA PADRE ANTONIO TOMAZ
22911,TomTom,15846,-23.69186,-46.59026,13.4809150696,85,DIADEMA,RUA PADRE ANTONIO TOMAZ
22912,MapBox,15847,-23.7091773,-46.586906,0.762222,14,SAO BERNARDO DO CAMPO,RUA DOS MACUCOS
22913,Google,15847,-23.7076472,-46.587801,,14,SAO BERNARDO DO CAMPO,RUA DOS MACUCOS
22914,TomTom,15847,-23.70748,-46.5877,17.9778785706,14,SAO BERNARDO DO CAMPO,RUA DOS MACUCOS
22915,OpenRouteService,15847,-23.709466,-46.586907,0.8,14,SAO BERNARDO DO CAMPO,RUA DOS MACUCOS
22916,MapBox,15848,-23.7067117,-46.5857978163304,0.665309,120,SAO BERNARDO DO CAMPO,RUA AUSTRALIA
22917,TomTom,15848,-23.70673,-46.58631,16.0045433044,120,SAO BERNARDO DO CAMPO,RUA AUSTRALIA
22918,OpenRouteService,15848,-23.737774,-46.565822,0.6,120,SAO BERNARDO DO CAMPO,RUA AUSTRALIA
22919,Google,15848,-23.7066294,-46.5859058,,120,SAO BERNARDO DO CAMPO,RUA AUSTRALIA
22920,MapBox,15849,-23.7067117,-46.5857978163304,0.665309,90,SAO BERNARDO DO CAMPO,RUA AUSTRALIA
22921,Google,15849,-23.7071752,-46.5864608,,90,SAO BERNARDO DO CAMPO,RUA AUSTRALIA
22922,OpenRouteService,15849,-23.737774,-46.565822,0.6,90,SAO BERNARDO DO CAMPO,RUA AUSTRALIA
22923,TomTom,15849,-23.70705,-46.58682,16.0045433044,90,SAO BERNARDO DO CAMPO,RUA AUSTRALIA
22924,Google,15850,-23.707297,-46.5869357,,80,SAO BERNARDO DO CAMPO,RUA AUSTRALIA
22925,MapBox,15850,-23.7067117,-46.5857978163304,0.665309,80,SAO BERNARDO DO CAMPO,RUA AUSTRALIA
22926,OpenRouteService,15850,-23.737774,-46.565822,0.6,80,SAO BERNARDO DO CAMPO,RUA AUSTRALIA
22927,TomTom,15850,-23.70602,-46.58474,16.0045433044,80,SAO BERNARDO DO CAMPO,RUA AUSTRALIA
22928,MapBox,15851,-23.707349,-46.587734,0.745556,        65,SAO BERNARDO DO CAMPO,AUSTRALIA
22929,Google,15851,-23.7018047,-46.5536333,,        65,SAO BERNARDO DO CAMPO,AUSTRALIA
22930,OpenRouteService,15851,-19.797374,-43.910867,1.0,        65,SAO BERNARDO DO CAMPO,AUSTRALIA
22931,TomTom,15852,-23.70107,-46.58615,20.3305683136,150,SAO BERNARDO DO CAMPO,AVENIDA JOAQUIM GONCALVES LEDO
22932,OpenRouteService,15852,-23.700956,-46.585438,0.8,150,SAO BERNARDO DO CAMPO,AVENIDA JOAQUIM GONCALVES LEDO
22933,Google,15852,-23.7009747,-46.586465,,150,SAO BERNARDO DO CAMPO,AVENIDA JOAQUIM GONCALVES LEDO
22934,MapBox,15852,-23.7009251,-46.5856428,0.770303,150,SAO BERNARDO DO CAMPO,AVENIDA JOAQUIM GONCALVES LEDO
22935,Google,15853,-23.6994739,-46.585147,,155,SAO BERNARDO DO CAMPO,RUA DOUTOR JOSE FERRAZ DE MAGALHAES CASTRO
22936,MapBox,15853,-23.699737,-46.585172,0.819365,155,SAO BERNARDO DO CAMPO,RUA DOUTOR JOSE FERRAZ DE MAGALHAES CASTRO
22937,TomTom,15853,-23.69977,-46.58513,21.7505950928,155,SAO BERNARDO DO CAMPO,RUA DOUTOR JOSE FERRAZ DE MAGALHAES CASTRO
22938,OpenRouteService,15853,-23.699731,-46.585171,0.8,155,SAO BERNARDO DO CAMPO,RUA DOUTOR JOSE FERRAZ DE MAGALHAES CASTRO
22939,TomTom,15854,-23.70179,-46.58379,18.1885547638,680,SAO BERNARDO DO CAMPO,AVENIDA ROSA AIZEMBERG
22940,OpenRouteService,15854,-23.701797,-46.583914,0.8,680,SAO BERNARDO DO CAMPO,AVENIDA ROSA AIZEMBERG
22941,Google,15854,-23.7018626,-46.5835654,,680,SAO BERNARDO DO CAMPO,AVENIDA ROSA AIZEMBERG
22942,MapBox,15854,-23.701815,-46.583863,0.806667,680,SAO BERNARDO DO CAMPO,AVENIDA ROSA AIZEMBERG
22943,OpenRouteService,15855,-23.698785,-46.581396,0.8,680,SAO BERNARDO DO CAMPO,AVENIDA MOINHO FABRINI
22944,MapBox,15855,-23.698915,-46.581405,0.806667,680,SAO BERNARDO DO CAMPO,AVENIDA MOINHO FABRINI
22945,Google,15855,-23.6991489,-46.5811459,,680,SAO BERNARDO DO CAMPO,AVENIDA MOINHO FABRINI
22946,TomTom,15855,-23.69888,-46.58134,18.1885547638,680,SAO BERNARDO DO CAMPO,AVENIDA MOINHO FABRINI
22947,Google,15856,-23.6984423,-46.5810895,,641,SAO BERNARDO DO CAMPO,AVENIDA MOINHO FABRINI
22948,MapBox,15856,-23.701004,-46.580532,0.806667,641,SAO BERNARDO DO CAMPO,AVENIDA MOINHO FABRINI
22949,TomTom,15856,-23.6984,-46.58094,18.1885547638,641,SAO BERNARDO DO CAMPO,AVENIDA MOINHO FABRINI
22950,OpenRouteService,15856,-23.697002,-46.581539,0.8,641,SAO BERNARDO DO CAMPO,AVENIDA MOINHO FABRINI
22951,TomTom,15857,-23.69765,-46.57904,15.9536123276,217,SAO BERNARDO DO CAMPO,JOAQUIM SERRA
22952,Google,15857,-23.6976603,-46.5790844,,217,SAO BERNARDO DO CAMPO,JOAQUIM SERRA
22953,MapBox,15857,-23.6979969,-46.5799324,0.704815,217,SAO BERNARDO DO CAMPO,JOAQUIM SERRA
22954,OpenRouteService,15857,-23.737774,-46.565822,0.6,217,SAO BERNARDO DO CAMPO,JOAQUIM SERRA
22955,Google,15858,-23.7208298,-46.57874959999999,,510,SAO BERNARDO DO CAMPO,RUA GUADALAJARA
22956,MapBox,15858,-23.720633,-46.57885,0.801728,510,SAO BERNARDO DO CAMPO,RUA GUADALAJARA
22957,TomTom,15858,-23.72061,-46.57879,16.0045433044,510,SAO BERNARDO DO CAMPO,RUA GUADALAJARA
22958,OpenRouteService,15858,-23.720635,-46.578849,0.8,510,SAO BERNARDO DO CAMPO,RUA GUADALAJARA
22959,MapBox,15859,-23.6864239,-46.5560391,0.752346,       631,SAO BERNARDO DO CAMPO,RICARDO BATISTA
22960,Google,15859,-23.7229092,-46.5757315,,       631,SAO BERNARDO DO CAMPO,RICARDO BATISTA
22961,OpenRouteService,15859,-23.737774,-46.565822,0.6,       631,SAO BERNARDO DO CAMPO,RICARDO BATISTA
22962,MapBox,15860,-23.228872,-45.9144065,0.638148,651,SAO BERNARDO DO CAMPO,BUNDUKI
22963,OpenRouteService,15860,-23.495538,-46.773068,0.8,651,SAO BERNARDO DO CAMPO,BUNDUKI
22964,Google,15860,-23.7216887,-46.5772077,,651,SAO BERNARDO DO CAMPO,BUNDUKI
22965,TomTom,15860,-23.7217,-46.57715,13.562833786,651,SAO BERNARDO DO CAMPO,BUNDUKI
22966,TomTom,15861,-23.71405,-46.57907,18.1885547638,691,SAO BERNARDO DO CAMPO,RUA FRANCISCO VISENTAINER
22967,Google,15861,-23.7140998,-46.5790938,,691,SAO BERNARDO DO CAMPO,RUA FRANCISCO VISENTAINER
22968,MapBox,15861,-23.714331,-46.579648,0.806667,691,SAO BERNARDO DO CAMPO,RUA FRANCISCO VISENTAINER
22969,OpenRouteService,15861,-23.71424,-46.579527,0.8,691,SAO BERNARDO DO CAMPO,RUA FRANCISCO VISENTAINER
22970,OpenRouteService,15862,-23.737774,-46.565822,0.6,438,SAO BERNARDO DO CAMPO,FRANCISCO VISENTAINER
22971,TomTom,15862,-23.71623,-46.5782,15.9536123276,438,SAO BERNARDO DO CAMPO,FRANCISCO VISENTAINER
22972,Google,15862,-23.7164905,-46.5786138,,438,SAO BERNARDO DO CAMPO,FRANCISCO VISENTAINER
22973,MapBox,15862,-23.716353,-46.578277,0.801728,438,SAO BERNARDO DO CAMPO,FRANCISCO VISENTAINER
22974,OpenRouteService,15863,-23.719372,-46.576121,0.8,200,SAO BERNARDO DO CAMPO,RUA TERESINA CAPITANEO FANTINATI
22975,Google,15863,-23.7194446,-46.5761475,,200,SAO BERNARDO DO CAMPO,RUA TERESINA CAPITANEO FANTINATI
22976,MapBox,15863,-23.719372,-46.576121,0.810707,200,SAO BERNARDO DO CAMPO,RUA TERESINA CAPITANEO FANTINATI
22977,TomTom,15863,-23.71957,-46.57612,20.3305683136,200,SAO BERNARDO DO CAMPO,RUA TERESINA CAPITANEO FANTINATI
22978,Google,15864,-23.7225401,-46.5748974,,530,SAO BERNARDO DO CAMPO,AVENIDA SENADOR RICARDO BATISTA
22979,TomTom,15864,-23.72248,-46.56964,18.693901062,530,SAO BERNARDO DO CAMPO,AVENIDA SENADOR RICARDO BATISTA
22980,MapBox,15864,-23.7230469,-46.5732618473108,0.770303,530,SAO BERNARDO DO CAMPO,AVENIDA SENADOR RICARDO BATISTA
22981,OpenRouteService,15864,-23.722688,-46.570114,0.8,530,SAO BERNARDO DO CAMPO,AVENIDA SENADOR RICARDO BATISTA
